2017-09-01	0.000000	0.001243	0.001243.1	-0.007874	0.000000.1	3097600.000000
2014-05-01	-0.001876	0.157227	0.166208	0.151326	-0.073124	5998000.0
2014-04-30	-0.011432	0.17951	0.186866	0.157949	-0.450691	8737900.0
2014-04-29	-0.006855	0.174447	0.179233	0.165378	-0.272121	6164100.0
2014-04-28	0.009079	0.17621199999999998	0.187143	0.17545	0.357147	8447700.0
2014-04-25	0.012697	0.176216	0.192434	0.176216	0.493225	5437800.0
2014-04-24	0.010172	0.17413800000000001	0.188441	0.169457	0.39116300000000004	4305000.0
2014-04-23	-0.002647	0.178552	0.18296099999999998	0.17129	-0.102043	3459200.0
2014-04-22	0.003986	0.178302	0.18220799999999998	0.172573	0.153068	4150900.0
2014-04-21	0.0008869999999999999	0.177001	0.184038	0.16866099999999998	0.03402	3821600.0
2014-04-17	-0.015277	0.164409	0.172879	0.155427	-0.5952609999999999	4943500.0
2014-04-16	0.012597	0.178817	0.191032	0.176998	0.48471099999999995	4996200.0
2014-04-15	0.013438	0.177802	0.199925	0.177802	0.51022	7221400.0
2014-04-14	0.001795	0.179125	0.182555	0.173056	0.068035	3606800.0
2014-04-11	0.006095000000000001	0.175958	0.187638	0.17516199999999998	0.229595	4596000.0
2014-04-10	-0.001578	0.176488	0.18603	0.171188	-0.059529	3987700.0
2014-04-09	-0.0076040000000000005	0.174643	0.174643	0.15517999999999998	-0.289123	4493200.0
2014-04-08	0.011309999999999999	0.174895	0.18979000000000001	0.165851	0.42518999999999996	5820300.0
2014-04-07	0.01167	0.17488199999999998	0.193181	0.172191	0.43368100000000004	6346000.0
2014-04-04	0.009004999999999999	0.180846	0.19713699999999998	0.178402	0.331646	5012900.0
2014-04-03	0.000462	0.178403	0.182206	0.173514	0.017006	3690600.0
2014-04-02	-0.0048270000000000006	0.176499	0.177851	0.16730799999999998	-0.178573	4237000.0
2014-04-01	-0.010014	0.174353	0.175155	0.16338	-0.37416900000000003	3817500.0
2014-03-31	0.013143	0.180839	0.19304100000000002	0.179483	0.48471099999999995	4632600.0
2014-03-28	-0.000691	0.175958	0.177313	0.169726	-0.025509	3255800.0
2014-03-27	0.005794	0.173233	0.183862	0.170508	0.212589	6178600.0
2014-03-26	-0.006447	0.177042	0.179208	0.168377	-0.238098	4589100.0
2014-03-25	0.00579	0.177865	0.184673	0.170512	0.21259299999999998	3120700.0
2014-03-24	0.006058	0.177055	0.184726	0.176781	0.221104	2943100.0
2014-03-21	0.003038	0.178982	0.189425	0.176508	0.11053800000000001	7029000.0
2014-03-20	0.0	0.17238599999999998	0.175958	0.159469	0.0	4829300.0
2014-03-19	-0.01519	0.175688	0.17866500000000002	0.15133	-0.561248	5773700.0
2014-03-18	-0.0016079999999999998	0.17758	0.179472	0.17136500000000002	-0.059512999999999996	2893000.0
2014-03-17	0.0006900000000000001	0.177581	0.181637	0.172173	0.025505	3866100.0
2014-03-14	0.007645999999999999	0.174869	0.189309	0.171872	0.280624	5978900.0
2014-03-13	0.012431999999999999	0.17788900000000002	0.194165	0.175958	0.450687	5031600.0
2014-03-12	0.013793000000000001	0.17456	0.192458	0.174281	0.49321800000000005	3777900.0
2014-03-11	-0.0026089999999999998	0.17819000000000002	0.179306	0.168706	-0.09354	2748900.0
2014-03-10	0.001425	0.175679	0.182383	0.170651	0.051025	3896500.0
2014-03-07	0.0014269999999999999	0.172322	0.178476	0.16337100000000002	0.051022000000000005	3858400.0
2014-03-06	-0.004263	0.181251	0.1832	0.165931	-0.153069	3666800.0
2014-03-05	-0.0025989999999999997	0.176236	0.18095899999999998	0.171236	-0.09354	3430000.0
2014-03-04	0.006659	0.183509	0.186865	0.179314	0.238102	4069500.0
2014-03-03	-0.007084	0.172349	0.180124	0.167073	-0.255108	3504700.0
2014-02-28	0.008093000000000001	0.176798	0.187156	0.173439	0.28913099999999997	4809800.0
2014-02-27	0.00023799999999999998	0.175398	0.179598	0.166719	0.008496	3688700.0
2014-02-26	-0.004031	0.179305	0.17986300000000002	0.170939	-0.144558	2756300.0
2014-02-25	0.001187	0.176238	0.186568	0.17344600000000002	0.042513999999999996	3228000.0
2014-02-24	-0.005431	0.176792	0.185677	0.169017	-0.19558299999999998	3582100.0
2014-02-21	-0.001179	0.17679	0.185388	0.17318499999999998	-0.042522000000000004	3286500.0
2014-02-20	0.005454	0.17791099999999999	0.187392	0.17289100000000002	0.19559100000000001	2924000.0
2014-02-19	-0.008698000000000001	0.17291800000000002	0.18038099999999999	0.163795	-0.314644	2898600.0
2014-02-18	0.00047000000000000004	0.175129	0.18149	0.173746	0.017006	3396200.0
2014-02-14	0.006867	0.173174	0.184869	0.17094600000000001	0.246608	3178100.0
2014-02-13	0.0149	0.173697	0.195741	0.17285	0.527233	4588900.0
2014-02-12	-0.0019190000000000001	0.17482999999999999	0.177651	0.169189	-0.068031	2473400.0
2014-02-11	0.009932	0.175959	0.189917	0.175674	0.34865999999999997	3454500.0
2014-02-10	0.004379	0.173097	0.185401	0.16995	0.153064	2840900.0
2014-02-07	0.004644	0.179983	0.187169	0.177108	0.16156800000000002	4295400.0
2014-02-06	0.002205	0.17624700000000001	0.182873	0.172502	0.076534	3104000.0
2014-02-05	-0.00439	0.17309000000000002	0.177393	0.169075	-0.153064	3811600.0
2014-02-04	-0.0060609999999999995	0.17966500000000002	0.17966500000000002	0.16284500000000002	-0.21259299999999998	5192400.0
2014-02-03	0.000242	0.177099	0.196489	0.172252	0.008503	8760600.0
2014-01-31	0.00856	0.172507	0.190051	0.16618	0.29763	7338400.0
2014-01-30	0.012555	0.175289	0.19159600000000002	0.173541	0.431129	5007500.0
2014-01-29	-0.008727	0.19736099999999998	0.208619	0.169073	-0.302334	11948600.0
2014-01-28	0.0	0.192166	0.19534100000000001	0.184949	0.0	5490400.0
2014-01-27	0.000728	0.191589	0.198233	0.187256	0.025193	6050700.0
2014-01-24	-0.005069	0.188136	0.201931	0.18325	-0.17636500000000002	6492000.0
2014-01-23	-0.004086	0.18671500000000002	0.189578	0.181277	-0.142754	4225600.0
2014-01-22	-0.001201	0.189865	0.195011	0.187578	-0.042	2759900.0
2014-01-21	0.011904999999999999	0.196219	0.20576599999999998	0.195641	0.41151899999999997	3514600.0
2014-01-17	-0.0019399999999999999	0.1913	0.194476	0.186391	-0.06719299999999999	3314000.0
2014-01-16	0.0038950000000000005	0.190722	0.19565	0.186374	0.13436900000000002	3272700.0
2014-01-15	-0.00048600000000000005	0.191302	0.194199	0.186666	-0.016791999999999998	3802800.0
2014-01-14	-0.004118999999999999	0.192165	0.195339	0.184952	-0.142773	5058200.0
2014-01-13	-0.0028989999999999997	0.18986	0.19331199999999998	0.18468099999999998	-0.100772	4845200.0
2014-01-10	0.018956	0.195706	0.222088	0.191602	0.646663	6171100.0
2014-01-09	0.005446	0.19367	0.197796	0.18748	0.18476099999999998	3898700.0
2014-01-08	-0.008832	0.189554	0.191307	0.177285	-0.302334	4268100.0
2014-01-07	0.008911	0.19308	0.201922	0.19131199999999998	0.302334	4705500.0
2014-01-06	-0.00173	0.193076	0.197195	0.185132	-0.058792	4527000.0
2014-01-03	-0.005407	0.190137	0.192771	0.178432	-0.184757	4198400.0
2014-01-02	-0.010217	0.191302	0.191302	0.17566099999999998	-0.352734	5512000.0
2013-12-31	0.0026829999999999996	0.191884	0.19653099999999998	0.187237	0.09238500000000001	4239700.0
